Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:13:32,02-03-2020 18:13:32,FIX,53.008569983,6.590694033
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:18:32,02-03-2020 18:18:32,FIX,53.008567867,6.5906942
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:23:32,02-03-2020 18:23:32,FIX,53.00856685,6.590692767
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:28:32,02-03-2020 18:28:32,FIX,53.00852615,6.590728683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:33:32,02-03-2020 18:33:32,FIX,53.0085272,6.59072615
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:38:32,02-03-2020 18:38:32,FIX,53.008534033,6.59069415
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:43:32,02-03-2020 18:43:32,FIX,53.008535517,6.59068915
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:48:32,02-03-2020 18:48:32,FIX,53.0085334,6.590689967
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:53:32,02-03-2020 18:53:32,FIX,53.00853405,6.590689167
BW4493,172.25.94.225,BON-NL-7,02-03-2020 18:58:32,02-03-2020 18:58:32,FIX,53.008534817,6.590686933
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:03:32,02-03-2020 19:03:32,FIX,53.008567317,6.59062715
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:08:32,02-03-2020 19:08:32,FIX,53.008565933,6.590630383
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:13:32,02-03-2020 19:13:32,FIX,53.0085642,6.590632233
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:18:32,02-03-2020 19:18:32,FIX,53.008555083,6.59066215
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:23:32,02-03-2020 19:23:32,FIX,53.0085544,6.590664683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:28:32,02-03-2020 19:28:32,FIX,53.008556667,6.5906635
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:33:32,02-03-2020 19:33:32,FIX,53.008556583,6.5906603
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:38:32,02-03-2020 19:38:32,FIX,53.008558533,6.59065845
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:43:31,02-03-2020 19:43:31,FIX,53.008580933,6.590680517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:48:32,02-03-2020 19:48:32,FIX,53.008579467,6.59067885
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:53:31,02-03-2020 19:53:31,FIX,53.0085781,6.590673967
BW4493,172.25.94.225,BON-NL-7,02-03-2020 19:58:31,02-03-2020 19:58:31,FIX,53.0085734,6.5906669
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:03:31,02-03-2020 20:03:31,FIX,53.00856525,6.5906743
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:08:31,02-03-2020 20:08:31,FIX,53.00855305,6.590695533
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:13:31,02-03-2020 20:13:31,FIX,53.008552567,6.5906878
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:18:31,02-03-2020 20:18:31,FIX,53.00855285,6.590682733
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:23:31,02-03-2020 20:23:31,FIX,53.0085526,6.590676683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:28:31,02-03-2020 20:28:31,FIX,53.008552917,6.59067345
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:33:31,02-03-2020 20:33:31,FIX,53.0085268,6.590633517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:38:31,02-03-2020 20:38:31,FIX,53.008530183,6.590631867
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:43:31,02-03-2020 20:43:31,FIX,53.008531017,6.590633233
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:48:31,02-03-2020 20:48:31,FIX,53.00853395,6.590636783
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:53:31,02-03-2020 20:53:31,FIX,53.008537417,6.590639683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 20:58:31,02-03-2020 20:58:31,FIX,53.008548767,6.590669783
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:03:31,02-03-2020 21:03:31,FIX,53.00855025,6.590663083
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:08:31,02-03-2020 21:08:31,FIX,53.008549617,6.590658017
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:13:31,02-03-2020 21:13:31,FIX,53.008550183,6.59065545
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:18:31,02-03-2020 21:18:31,FIX,53.008550283,6.590657083
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:23:31,02-03-2020 21:23:31,FIX,53.008550267,6.5906575
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:28:31,02-03-2020 21:28:31,FIX,53.008550817,6.5906596
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:33:31,02-03-2020 21:33:31,FIX,53.008536633,6.5906401
